frame;n_blobs;blob_id;blob_classification;blob_classification_color;blob_motion_index;blob_positive_index;blob_contour_std_deviation;blob_centerX;blob_centerY;blob_speedX;blob_speedY;blob_minX;blob_minY;blob_maxX;blob_maxY;blob_area;blob_perimeter;blob_convex_hull_area;blob_convex_hull_perimeter;blob_aspect_ratio;blob_extent_ratio;blob_solidity_ratio;blob_diameter;blob_compactness;blob_major_axis_rotation;blob_minor_axis_rotation;blob_rotation
391;3;0;person;blue;22;112;41,08126280070956;287,5841984021759;152,36174175859236;1,6580376152960525;1,6765081556436598;245;47;320;240;9873,0;485,13708329200745;10870,5;459,4771146774292;0,38860103626943004;0,6820725388601037;0,9082378915413274;112,11910642334901;23,838548524772225;69,12371826171875;197,08462524414062;3,041435718536377
391;3;1;true object;green;-148;74;24,26801332182417;107,29017686181643;179,54874055317185;0,0885852434839478;0,4411378480624535;91;168;118;199;426,5;96,18376564979553;501,0;90,8047707080841;0,8709677419354839;0,5095579450418161;0,8512974051896207;23,30314712285761;21,69124683370407;24,951129913330078;129,08201599121094;157,99862670898438
391;3;2;false object;red;-175;-178;4,793225133648981;34,89286744719299;154,63912046527872;-0,008209897909914332;0,04929317764444363;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
392;3;0;person;blue;23;113;40,2093920265191;290,000538826689;153,6511495145453;2,4163404245131233;1,2894077559529364;248;47;320;240;9465,0;482,6518018245697;10410,5;460,48098278045654;0,37305699481865284;0,6811312607944733;0,9091782335142404;109,77801369544957;24,6120192080828;67,32019805908203;202,76528930664062;3,3010852336883545
392;3;1;true object;green;-150;75;23,266995499736854;107,47361331159635;179,50984669314903;0,18343644977991858;-0,038893860022824356;91;168;118;199;435,5;96,18376564979553;506,5;91,17200243473053;0,8709677419354839;0,5203106332138591;0,859822309970385;23,547734959697575;21,2429776683692;23,705060958862305;104,41995239257812;158,3943328857422
392;3;2;false object;red;-177;-180;4,8197620575393145;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
393;3;0;person;blue;24;114;38,907938123134414;293,0271665978698;155,52501077437938;3,026627771180756;1,8738612598340865;252;48;320;240;8794,0;478,5096665620804;10098,5;459,75874423980713;0,3541666666666667;0,6735600490196079;0,8708223993662425;105,81525672794552;26,03724141384505;63,9267578125;218,32371520996094;4,124139785766602
393;3;1;true object;green;-152;76;23,812818751683206;107,5551356174964;179,84372305085;0,0815223059000516;0,3338763577009729;91;168;118;200;444,5;98,18376564979553;524,0;92,99494707584381;0,84375;0,5144675925925926;0,8482824427480916;23,789808272341748;21,68740570792794;25,12346076965332;124,8569564819336;158,93655395507812
393;3;2;false object;red;-179;-182;5,000660686024777;34,901077345102905;154,58982728763428;0,008209897909914332;-0,04929317764444363;25;149;48;162;217,5;62,72792184352875;230,0;60,79461145401001;1,7692307692307692;0,7274247491638796;0,9456521739130435;16,641201909113953;18,090998523254488;12,50776195526123;27,758012771606445;89,45662689208984
394;3;0;person;blue;25;115;43,37811968422521;296,0335788679647;156,36309930907694;3,006412270094927;0,8380885346975617;260;49;320;240;7764,0;470,3675309419632;9174,5;454,86613607406616;0,31413612565445026;0,6774869109947644;0,8462586516976403;99,42550892665224;28,496343916079173;51,98149490356445;262,318359375;3,331432819366455
394;3;1;true object;green;-154;77;23,567283080872475;107,4188780446923;179,90979253807532;-0,136257572804098;0,06606948722532024;91;168;118;200;437,5;98,18376564979553;519,5;92,66349625587463;0,84375;0,5063657407407407;0,8421559191530318;23,60174359706574;22,034404199254787;27,552139282226562;167,2862091064453;158,6215057373047
394;3;2;false object;red;-181;-184;4,52170862550828;34,89286744719299;154,63912046527872;-0,008209897909914332;0,04929317764444363;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
395;3;0;person;blue;26;116;44,98555468654023;299,0044422756147;157,19518420000867;2,970863407649972;0,8320848909317249;270;49;320;240;6680,5;466,81118190288544;8109,0;452,78849935531616;0,2617801047120419;0,6995287958115183;0,823837711185103;92,2273103728134;32,61921705704196;43,00441360473633;244,90277099609375;1,9826936721801758
395;3;1;true object;green;-156;78;24,31780272006469;107,49661377342927;179,71517861872223;0,07773572873696821;-0,19461391935308825;91;168;118;200;440,5;98,18376564979553;520,0;92,84088778495789;0,84375;0,5098379629629629;0,8471153846153846;23,68252561395932;21,884340152494822;25,55680274963379;128,12767028808594;159,2744598388672
395;3;2;false object;red;-183;-186;4,865558240851335;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
396;3;0;person;blue;27;117;45,0730380351005;301,2925550227775;154,70169696183456;2,2881127471628133;-2,4934872381741116;273;48;320;240;6012,5;463,1543278694153;7436,0;450,49846065044403;0,24479166666666666;0,6662788120567376;0,8085664335664335;87,49487277961015;35,67766011212804;43,22364044189453;219,9906005859375;1,7183201313018799
396;3;1;true object;green;-158;79;24,31042362966495;107,47612871910384;179,70087900919964;-0,020485054325433794;-0,014299609522595347;91;168;118;200;439,5;98,18376564979553;519,5;92,81680178642273;0,84375;0,5086805555555556;0,8460057747834456;23,655628926560038;21,934133872978315;25,693140029907227;130,07957458496094;159,2451171875
396;3;2;false object;red;-185;-188;4,909740884767297;34,536179586394795;154,65342086575944;-0,35668786079819625;0,01430040048072101;24;149;48;163;230,0;64,97056245803833;246,0;62,29046940803528;1,7142857142857142;0,6845238095238095;0,9349593495934959;17,112717355495807;18,352930374408086;14,056805610656738;24,876949310302734;90,96296691894531
397;3;0;person;blue;25;118;47,12472144524044;302,40757039451944;152,83831929233116;1,115015371741947;-1,863377669503393;276;48;320;240;5760,5;459,49747383594513;7086,5;447,6510262489319;0,22916666666666666;0,6818773674242424;0,8128836520143936;85,64167441991606;36,652708699178035;40,698673248291016;236,11134338378906;1,4498648643493652
397;3;1;true object;green;-160;80;23,855944555452933;107,5551356174964;179,84372305085;0,07900689839256358;0,14284404165036335;91;168;118;200;444,5;98,18376564979553;524,0;92,99494707584381;0,84375;0,5144675925925926;0,8482824427480916;23,789808272341748;21,68740570792794;25,12346076965332;124,8569564819336;158,93655395507812
397;3;2;false object;red;-187;-190;5,04468917663803;34,55648062493576;154,57689088586406;0,0203010385409641;-0,07652997989538335;24;149;48;162;227,0;64,14213538169861;240,0;61,92852783203125;1,8461538461538463;0,7275641025641025;0,9458333333333333;17,000746355818674;18,124288684247368;13,567570686340332;25,135976791381836;91,802978515625
398;3;0;person;blue;23;119;47,00079605636454;303,01738259299873;150,89223455866366;0,6098121984792897;-1,9460847336675045;278;48;320;240;5626,5;453,8406195640564;6770,5;444,29745626449585;0,21875;0,6977306547619048;0,8310316815597075;84,6397205716819;36,60735945370774;39,19072341918945;256,7463684082031;1,008183240890503
398;3;1;true object;green;-162;81;22,724292001175385;107,49661377342927;179,71517861872223;-0,05852184406712979;-0,128544432127768;91;168;118;200;440,5;98,18376564979553;520,0;92,84088778495789;0,84375;0,5098379629629629;0,8471153846153846;23,68252561395932;21,884340152494822;25,55680274963379;128,12767028808594;159,2744598388672
398;3;2;false object;red;-189;-192;4,519095288021954;34,49273480224521;154,6635787772535;-0,0637458226905494;0,08668789138943112;24;149;48;163;231,0;64,97056245803833;246,5;62,329641580581665;1,7142857142857142;0,6875;0,9371196754563894;17,14987856615383;18,273480459367356;13,814311027526855;25,40732765197754;90,74129486083984
399;3;0;person;blue;24;120;42,82777899085215;303,1932040460106;147,86600207138898;0,17582145301184937;-3,026232487274683;282;48;320;240;5635,5;447,3553384542465;6435,5;439,9963552951813;0,19791666666666666;0,7724095394736842;0,8756895346126952;84,70738724783695;35,511808862303866;39,670711517333984;252,02757263183594;179,5420379638672
399;3;1;true object;green;-164;82;22,96589692827551;107,51700603232844;179,7316784066801;0,020392258899164517;0,016499787957855006;91;168;118;200;441,5;98,18376564979553;520,5;92,88005995750427;0,84375;0,5109953703703703;0,8482228626320846;23,70939178892142;21,834771998129035;25,33062744140625;125,11892700195312;159,2792205810547
399;3;2;false object;red;-191;-194;4,3638667868455085;34,56035398745324;154,62425221606043;0,06761918520803079;-0,039326561193064435;24;149;48;162;229,0;64,14213538169861;241,0;61,94110679626465;1,8461538461538463;0,7339743589743589;0,950207468879668;17,075475271404667;17,96599795338058;13,530290603637695;25,169191360473633;91,44925689697266
400;3;0;person;blue;22;121;37,1378052669213;302,17444936182847;147,03754124100035;-1,0187546841821131;-0,8284608303886216;285;48;320;240;5972,0;442,6274166107178;6220,5;438,4763765335083;0,18229166666666666;0,8886904761904761;0,9600514428100635;87,19969358408544;32,80626757124546;38,47540283203125;284,5632629394531;178,7741241455078
400;3;1;true object;green;-166;83;24,025061781512573;107,4188780446923;179,90979253807532;-0,09812798763613273;0,17811413139523324;91;168;118;200;437,5;98,18376564979553;519,5;92,66349625587463;0,84375;0,5063657407407407;0,8421559191530318;23,60174359706574;22,034404199254787;27,552139282226562;167,2862091064453;158,6215057373047
400;3;2;false object;red;-193;-196;5,6276801843563655;34,89286744719299;154,63912046527872;0,33251345973975077;0,01486824921829566;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
401;3;0;person;blue;20;122;37,53926991492349;300,7926511160095;145,67816228811589;-1,3817982458189704;-1,3593789528844695;280;48;320;240;6383,0;441,25483310222626;6776,5;433,17058408260345;0,20833333333333334;0,8311197916666667;0,9419316756437689;90,15036336057966;30,503811332613747;41,51537322998047;229,75213623046875;178,4985809326172
401;3;1;true object;green;-168;84;23,3846576200399;107,55772556199776;179,41636737791757;0,1388475173054502;-0,4934251601577557;91;168;118;199;426,0;96,7695517539978;505,5;91,66553246974945;0,8709677419354839;0,5089605734767025;0,8427299703264095;23,28948359361322;21,98203320814474;23,766916275024414;110,03419494628906;156,950927734375
401;3;2;false object;red;-195;-198;3,945040413824042;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
402;3;0;person;blue;21;123;36,83879800102027;298,6227817374761;146,55862932259032;-2,169869378533406;0,8804670344744352;273;47;320;240;6915,5;448,46803629398346;7577,0;436,1077996492386;0,24352331606217617;0,7623746003748209;0,9126963178038802;93,83543079037905;29,083013459241077;45,054969787597656;217,59823608398438;0,3573131263256073
402;3;1;true object;green;-170;85;22,54067973049329;107,21548878340282;178,86838068158997;-0,3422367785949376;-0,5479866963275981;91;168;118;197;415,0;92,76955211162567;479,0;87,88021159172058;0,9310344827586207;0,5300127713920817;0,8663883089770354;22,98683125324351;20,737806744558146;22,505361557006836;84,93297576904297;157,73245239257812
402;3;2;false object;red;-197;-200;5,326620068667579;34,901077345102905;154,58982728763428;0,008209897909914332;-0,04929317764444363;25;149;48;162;217,5;62,72792184352875;230,0;60,79461145401001;1,7692307692307692;0,7274247491638796;0,9456521739130435;16,641201909113953;18,090998523254488;12,50776195526123;27,758012771606445;89,45662689208984
403;3;0;person;blue;22;124;35,98680485324929;295,57618612000323;147,619385963688;-3,0465956174728603;1,0607566410976688;267;45;320;240;7881,5;456,26702547073364;8397,0;442,9181535243988;0,2717948717948718;0,7626028059990324;0,9386090270334644;100,17503417433998;26,413702789051715;49,127872467041016;216,37112426757812;2,174875497817993
403;3;1;true object;green;-172;86;22,45230709192265;107,09735562084887;178,5429166358032;-0,11813316255394568;-0,32546404578675947;91;168;118;196;405,0;90,76955211162567;461,0;86,05365252494812;0,9642857142857143;0,5357142857142857;0,8785249457700651;22,708192698181442;20,343485408753402;21,867639541625977;74,81377410888672;157,2659149169922
403;3;2;false object;red;-199;-202;4,845382986171207;34,89286744719299;154,63912046527872;-0,008209897909914332;0,04929317764444363;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
404;3;0;person;blue;23;125;33,98723515585868;292,7502330404501;151,022356200559;-2,8259530795531305;3,402970236870999;262;45;320;240;8714,5;467,4385983943939;9290,5;454,63777017593384;0,29743589743589743;0,7705128205128206;0,9380011840051665;105,33587239205158;25,07302120246893;54,01283645629883;226,75872802734375;2,9697723388671875
404;3;1;true object;green;-174;87;21,328103495579583;107,01616302374991;178,305936190894;-0,08119259709896198;-0,23698044490922143;91;168;118;196;387,5;90,18376529216766;444,5;85,22404658794403;0,9642857142857143;0,5125661375661376;0,8717660292463442;22,212166116452387;20,98867489618783;22,122426986694336;82,04564666748047;156,25355529785156
404;3;2;false object;red;-201;-204;4,764310003901095;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
405;3;0;person;blue;24;126;36,080892098851095;290,1349382528805;151,5827173823506;-2,61529478756961;0,5603611817916203;255;44;320;240;9428,5;477,58073365688324;10010,5;461,7283352613449;0,33163265306122447;0,7400706436420722;0,9418610459018031;109,56614005948865;24,1908423567107;58,345462799072266;234,52236938476562;3,996981620788574
405;3;1;true object;green;-176;88;22,208595838674164;106,85879849234635;178,28816355136192;-0,15736453140355877;-0,01777263953206898;91;168;118;195;390,0;88,76955211162567;442,5;83,96588349342346;1,0;0,5349794238683128;0,8813559322033898;22,283703068536735;20,20521380025289;21,209922790527344;70,06580352783203;156,2505645751953
405;3;2;false object;red;-203;-206;4,745338964132693;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
406;3;0;person;blue;25;127;36,13683760511932;287,9239817270643;151,2445848567245;-2,2109565258161865;-0,33813252562612206;251;43;320;240;9882,0;482,30865609645844;10470,0;464,5403217077255;0,350253807106599;0,7269918340322225;0,9438395415472779;112,17019738358704;23,5399352100356;61,428497314453125;225,76153564453125;3,754908800125122
406;3;1;true object;green;-178;89;21,40990710600979;106,86489775402768;178,03276809255485;0,0060992616813280165;-0,2553954588070724;91;168;118;195;378,0;88,7695517539978;435,5;83,78574705123901;1,0;0,5185185185185185;0,8679678530424799;21,938198374294355;20,846648991020356;21,68619155883789;74,08595275878906;156,0867919921875
406;3;2;false object;red;-205;-208;4,6344078675357645;34,89286744719299;154,63912046527872;0,0;0,0;25;149;48;162;219,5;62,72792184352875;231,0;60,80542230606079;1,7692307692307692;0,7341137123745819;0,9502164502164502;16,717538098337574;17,926160267917318;12,464981079101562;27,9576358795166;89,22249603271484
